,Month,Day,Time,Temp (°C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather,Air density,Wind Spd (m/s),PowerProduction,Power (Watts),Power (MW)
627,1,27,03:00:00,-4.5,,-5.8,,91,,5.0,,5,,1.6,,99.92,,,,-7.0,,Snow,1.2957106524578093,1.3888900000000002,0.0,0.0,0.0
628,1,27,04:00:00,-2.2,,-3.1,,93,,17.0,,30,,1.6,,99.67,,,,-9.0,,Snow,1.2814974658538687,8.333340000000002,1722620.9494004005,1722620.9494004005,1.7226209494004006
629,1,27,05:00:00,-2.3,,-3.3,,93,,17.0,,21,,1.6,,99.51,,,,-8.0,,Snow,1.2799126608488371,5.833338,590128.2809003423,590128.2809003423,0.5901282809003423
630,1,27,06:00:00,-5.7,,-6.8,,92,,31.0,,32,,1.6,,99.56,,,,-14.0,,Snow,1.296835034110467,8.888896,2115645.40032633,2115645.40032633,2.11564540032633
631,1,27,07:00:00,-6.7,,-8.7,,86,,28.0,,24,,9.7,,99.84,,,,-14.0,,Snow,1.3053629937762856,6.666672,898407.2135751105,898407.2135751105,0.8984072135751106
632,1,27,08:00:00,-7.1,,-10.8,,75,,27.0,,34,,12.9,,100.03,,,,-16.0,,,1.3098134759746354,9.444452,2563034.275912074,2563034.275912074,2.563034275912074
633,1,27,09:00:00,-6.7,,-10.8,,73,,25.0,,35,,16.1,,100.16,,,,-16.0,,,1.3095468495255687,9.722230000000001,2795331.907273,2795331.907273,2.7953319072730003
634,1,27,10:00:00,-6.7,,-10.8,,73,,27.0,,30,,9.7,,100.2,,,,-15.0,,Snow,1.310069831494229,8.333340000000002,1761028.6380127366,1761028.6380127366,1.7610286380127367
635,1,27,11:00:00,-7.9,,-10.6,,81,,26.0,,37,,1.6,,100.33,,,,-18.0,,Snow,1.3177040127226143,10.277786,3323006.9478992,3323006.9478992,3.3230069478992
636,1,27,12:00:00,-8.1,,-14.4,,61,,27.0,,46,,2.0,,100.4,,,,-19.0,,Snow,1.319618371361574,12.777788000000001,6394845.505738195,4000000.0,4.0
637,1,27,13:00:00,-8.1,,-15.2,,57,,26.0,,46,,4.0,,100.46,,,,-19.0,,Haze,1.3204069879181644,12.777788000000001,6398667.126558358,4000000.0,4.0
638,1,27,14:00:00,-8.4,,-15.7,,56,,28.0,,39,,8.1,,100.47,,,,-19.0,,Haze,1.3220347848313383,10.833342000000002,3904315.564001525,3904315.564001525,3.904315564001525
639,1,27,15:00:00,-9.1,,-17.3,,52,,27.0,,41,,16.1,,100.52,,,,-20.0,,,1.3261991856316373,11.388898000000001,4550598.671589279,4000000.0,4.0
640,1,27,16:00:00,-9.6,,-16.6,,57,,28.0,,35,,16.1,,100.61,,,,-20.0,,Snow,1.3299048726750913,9.722230000000001,2838787.7268944825,2838787.7268944825,2.8387877268944823
641,1,27,17:00:00,-10.0,,-17.7,,54,,28.0,,32,,12.9,,100.72,,,,-20.0,,,1.3333826247151117,8.888896,2175268.8219042053,2175268.8219042053,2.175268821904205
642,1,27,18:00:00,-10.6,,-17.6,,57,,27.0,,22,,16.1,,100.86,,,,-19.0,,,1.3382874027926301,6.111116000000001,709456.2861195361,709456.2861195361,0.7094562861195362
643,1,27,19:00:00,-10.9,,-17.9,,57,,28.0,,28,,16.1,,100.9,,,,-20.0,,,1.3403496897950602,7.7777840000000005,1464874.5061287677,1464874.5061287677,1.4648745061287678
644,1,27,20:00:00,-11.2,,-17.1,,62,,27.0,,22,,16.1,,100.93,,,,-20.0,,,1.3422837089441373,6.111116000000001,711574.8179943253,711574.8179943253,0.7115748179943253
645,1,27,21:00:00,-11.6,,-16.4,,68,,28.0,,21,,16.1,,101.01,,,,-20.0,,,1.3454020823896613,5.833338,620323.434783275,620323.434783275,0.620323434783275
646,1,27,22:00:00,-11.8,,-16.2,,70,,27.0,,24,,16.1,,101.03,,,,-21.0,,,1.3466982549140643,6.666672,926855.9262766715,926855.9262766715,0.9268559262766715
647,1,27,23:00:00,-11.8,,-16.6,,68,,26.0,,28,,16.1,,101.01,,,,-22.0,,,1.3464316611785572,7.7777840000000005,1471521.521377491,1471521.521377491,1.471521521377491
648,1,28,00:00:00,-12.2,,-17.3,,66,,27.0,,24,,16.1,,101.04,,,,-21.0,,,1.348896056938793,6.666672,928368.5485912617,928368.5485912617,0.9283685485912617
649,1,28,01:00:00,-12.0,,-17.9,,62,,26.0,,26,,16.1,,101.05,,,,-22.0,,,1.3479964127687742,7.222228,1179551.722222854,1179551.722222854,1.179551722222854
650,1,28,02:00:00,-12.2,,-18.3,,61,,29.0,,26,,16.1,,101.07,,,,-22.0,,,1.3492965605186442,7.222228,1180689.404417685,1180689.404417685,1.180689404417685
651,1,28,03:00:00,-13.3,,-18.9,,63,,31.0,,15,,16.1,,101.13,,,,-21.0,,,1.3558128161849705,4.166670000000001,227814.68778301432,227814.68778301432,0.2278146877830143
652,1,28,04:00:00,-13.6,,-18.9,,65,,35.0,,9,,16.1,,101.12,,,,-19.0,,,1.3572457066048051,2.5000020000000003,0.0,0.0,0.0
653,1,28,05:00:00,-16.2,,-20.7,,69,,7.0,,24,,16.1,,101.17,,,,-27.0,,,1.3716571661070796,6.666672,944033.727367782,944033.727367782,0.944033727367782
654,1,28,06:00:00,-16.6,,-22.1,,63,,3.0,,18,,16.1,,101.23,,,,-26.0,,,1.3746105306939718,5.000004000000001,399121.7458289763,399121.7458289763,0.39912174582897625
655,1,28,07:00:00,-17.3,,-23.9,,57,,5.0,,17,,16.1,,101.25,,,,-26.0,,,1.3786437597119923,4.722226,337215.1145208701,337215.1145208701,0.3372151145208701
656,1,28,08:00:00,-17.3,,-24.6,,54,,4.0,,22,,16.1,,101.33,,,,-28.0,,,1.379733058485098,6.111116000000001,731427.5614240855,731427.5614240855,0.7314275614240855
657,1,28,09:00:00,-16.6,,-23.5,,56,,5.0,,21,,16.1,,101.3,,,,-26.0,,,1.3755610664753466,5.833338,634228.81284273,634228.81284273,0.6342288128427299
658,1,28,10:00:00,-15.6,,-21.9,,59,,5.0,,24,,16.1,,101.27,,,,-26.0,,,1.3698143280725605,6.666672,942765.4066083027,942765.4066083027,0.9427654066083028
659,1,28,11:00:00,-14.5,,-18.8,,70,,5.0,,30,,2.0,,101.12,,,,-25.0,,Snow,1.3619683864267433,8.333340000000002,1830791.9737605664,1830791.9737605664,1.8307919737605665
660,1,28,12:00:00,-10.6,,-13.1,,82,,7.0,,46,,1.0,,100.94,,,,-22.0,,"Snow,Blowing Snow",1.339348903806148,12.777788000000001,6490459.290349894,4000000.0,4.0
661,1,28,13:00:00,-9.6,,-11.8,,84,,7.0,,54,,0.2,,100.78,,,,-22.0,,Heavy Snow,1.3321520034608458,15.000012000000002,10443432.65192782,4000000.0,4.0
662,1,28,14:00:00,-8.2,,-10.1,,86,,8.0,,41,,0.6,,100.65,,,,-18.0,,Moderate Snow,1.3234035770487633,11.388898000000001,4541006.075815326,4000000.0,4.0
663,1,28,15:00:00,-7.7,,-9.5,,87,,10.0,,35,,0.6,,100.52,,,,-17.0,,Moderate Snow,1.3192047276927248,9.722230000000001,2815947.4163760063,2815947.4163760063,2.8159474163760065
664,1,28,16:00:00,-7.2,,-9.2,,86,,9.0,,39,,0.6,,100.35,,,,-17.0,,Moderate Snow,1.3144977012500403,10.833342000000002,3882056.5787832225,3882056.5787832225,3.8820565787832226
665,1,28,17:00:00,-7.2,,-9.0,,87,,8.0,,43,,0.4,,100.21,,,,-17.0,,Heavy Snow,1.3126638230420182,11.944454,5195975.464544958,4000000.0,4.0
666,1,28,18:00:00,-7.0,,-8.5,,89,,8.0,,52,,0.8,,100.03,,,,-18.0,,Moderate Snow,1.309321342412368,14.444456,9165675.69323682,4000000.0,4.0
667,1,28,19:00:00,-5.6,,-6.8,,91,,9.0,,39,,1.0,,99.98,,,,-15.0,,Snow,1.301819060366716,10.833342000000002,3844613.225931153,3844613.225931153,3.844613225931153
668,1,28,20:00:00,-5.0,,-6.7,,88,,9.0,,39,,1.2,,99.9,,,,-14.0,,Snow,1.2978668376282518,10.833342000000002,3832941.275293217,3832941.275293217,3.832941275293217
669,1,28,21:00:00,-4.8,,-6.2,,90,,9.0,,35,,1.2,,99.76,,,,-13.0,,Snow,1.2950820667061385,9.722230000000001,2764455.6778646545,2764455.6778646545,2.7644556778646545
670,1,28,22:00:00,-4.2,,-5.5,,91,,8.0,,30,,1.6,,99.67,,,,-12.0,,Snow,1.291027099360869,8.333340000000002,1735430.9211379017,1735430.9211379017,1.7354309211379018
671,1,28,23:00:00,-3.3,,-4.4,,92,,8.0,,32,,1.2,,99.56,,,,-11.0,,Snow,1.2853012039015916,8.888896,2096829.2099954681,2096829.2099954681,2.096829209995468
672,1,29,00:00:00,-2.6,,-3.6,,93,,9.0,,24,,1.6,,99.5,,,,-9.0,,Snow,1.2812031308612832,6.666672,881779.3520336765,881779.3520336765,0.8817793520336764
673,1,29,01:00:00,-1.9,,-2.7,,94,,8.0,,21,,2.0,,99.4,,,,-8.0,,Snow,1.276612481808834,5.833338,588606.6700567955,588606.6700567955,0.5886066700567955
674,1,29,02:00:00,-1.2,,-1.9,,95,,9.0,,21,,2.4,,99.33,,,,-7.0,,Snow,1.272429769207334,5.833338,586678.150187802,586678.150187802,0.586678150187802
675,1,29,03:00:00,-0.4,,-1.1,,95,,12.0,,15,,4.0,,99.28,,,,-5.0,,Snow,1.268058991948662,4.166670000000001,213069.57707782628,213069.57707782628,0.21306957707782628
676,1,29,04:00:00,1.3,,0.6,,95,,19.0,,26,,16.1,,99.22,,,,,,,1.2594427663897731,7.222228,1102063.6776657342,1102063.6776657342,1.1020636776657342
677,1,29,05:00:00,-0.5,,-3.2,,82,,22.0,,52,,4.0,,99.24,,,,-9.0,,"Rain,Snow",1.2680129892112526,14.444456,8876503.771418516,4000000.0,4.0
678,1,29,06:00:00,-1.9,,-5.0,,79,,23.0,,45,,4.8,,99.37,,,,-10.0,,Snow,1.2762271862911856,12.500010000000001,5789935.713756599,4000000.0,4.0
679,1,29,07:00:00,-2.8,,-5.5,,82,,23.0,,52,,3.2,,99.47,,,,-12.0,,Snow,1.2817643634006213,14.444456,8972767.867995357,4000000.0,4.0
680,1,29,08:00:00,-4.0,,-7.7,,76,,23.0,,48,,4.8,,99.62,,,,-13.0,,Snow,1.289420593316622,13.333344,7099479.718000855,4000000.0,4.0
681,1,29,09:00:00,-5.2,,-9.3,,73,,25.0,,41,,16.1,,99.78,,,,-14.0,,Snow,1.297275412850782,11.388898000000001,4451352.281288397,4000000.0,4.0
682,1,29,10:00:00,-5.8,,-9.9,,73,,24.0,,46,,8.1,,99.88,,,,-16.0,,Snow,1.301489875583471,12.777788000000001,6306995.160313874,4000000.0,4.0
683,1,29,11:00:00,-6.3,,-9.7,,77,,25.0,,37,,4.8,,99.92,,,,-16.0,,Snow,1.3044506905856865,10.277786,3289584.5092342673,3289584.5092342673,3.2895845092342673
684,1,29,12:00:00,-5.8,,-11.8,,63,,24.0,,41,,12.9,,99.9,,,,-15.0,,,1.301750486291437,11.388898000000001,4466707.6392730335,4000000.0,4.0
685,1,29,13:00:00,-5.8,,-12.6,,59,,26.0,,43,,8.1,,99.87,,,,-15.0,,Haze,1.3013595702294878,11.944454,5151229.338973522,4000000.0,4.0
686,1,29,14:00:00,-5.5,,-13.7,,53,,26.0,,43,,16.1,,99.84,,,,-15.0,,,1.2995104415904777,11.944454,5143909.85102053,4000000.0,4.0
687,1,29,15:00:00,-5.7,,-14.1,,52,,27.0,,24,,16.1,,99.83,,,,-13.0,,,1.3003519631905176,6.666672,894958.4058126997,894958.4058126997,0.8949584058126997
688,1,29,16:00:00,-5.6,,-10.9,,67,,23.0,,35,,12.9,,99.84,,,,-14.0,,Snow,1.299996149099949,9.722230000000001,2774945.1775838626,2774945.1775838626,2.7749451775838625
689,1,29,17:00:00,-6.1,,-10.4,,72,,23.0,,39,,16.1,,99.85,,,,-15.0,,Snow,1.3025605947503418,10.833342000000002,3846803.171512352,3846803.171512352,3.846803171512352
690,1,29,18:00:00,-6.5,,-10.4,,74,,23.0,,52,,4.0,,99.91,,,,-17.0,,Snow,1.3052984423266571,14.444456,9137514.082837967,4000000.0,4.0
691,1,29,19:00:00,-8.1,,-12.8,,69,,25.0,,54,,6.4,,100.01,,,,-20.0,,Snow,1.3144923637437351,15.000012000000002,10304989.548165018,4000000.0,4.0
692,1,29,20:00:00,-9.5,,-14.9,,65,,24.0,,52,,4.0,,100.11,,,,-21.0,,Snow,1.3227937507079495,14.444456,9259986.937729834,4000000.0,4.0
693,1,29,21:00:00,-10.8,,-15.4,,69,,24.0,,54,,3.6,,100.23,,,,-23.0,,"Snow,Blowing Snow",1.3309419401974445,15.000012000000002,10433946.336429985,4000000.0,4.0
694,1,29,22:00:00,-12.0,,-18.1,,61,,25.0,,35,,16.1,,100.22,,,,-23.0,,,1.3369242997297037,9.722230000000001,2853771.2522442187,2853771.2522442187,2.853771252244219
695,1,29,23:00:00,-12.4,,-18.9,,59,,25.0,,34,,16.1,,100.22,,,,-23.0,,,1.3389751903141403,9.444452,2620097.724080441,2620097.724080441,2.620097724080441
696,1,30,00:00:00,-13.0,,-19.2,,60,,25.0,,35,,16.1,,100.26,,,,-24.0,,,1.3425989983469602,9.722230000000001,2865884.3477892326,2865884.3477892326,2.8658843477892324
697,1,30,01:00:00,-13.3,,-19.5,,60,,25.0,,43,,16.1,,100.22,,,,-26.0,,,1.3436127799669508,11.944454,5318482.0942032235,4000000.0,4.0
698,1,30,02:00:00,-13.9,,-19.2,,65,,25.0,,35,,16.1,,100.2,,,,-25.0,,,1.3464536416649462,9.722230000000001,2874112.390536864,2874112.390536864,2.874112390536864
699,1,30,03:00:00,-13.6,,-18.7,,66,,24.0,,37,,16.1,,100.2,,,,-25.0,,,1.3448973477235115,10.277786,3391583.532831825,3391583.532831825,3.3915835328318247
700,1,30,04:00:00,-14.8,,-20.8,,61,,27.0,,34,,16.1,,100.12,,,,-26.0,,,1.3500654519471194,9.444452,2641799.074093661,2641799.074093661,2.6417990740936608
701,1,30,05:00:00,-15.3,,-21.4,,60,,25.0,,32,,16.1,,100.08,,,,-27.0,,,1.3521429550707338,8.888896,2205874.261749296,2205874.261749296,2.205874261749296
702,1,30,06:00:00,-15.9,,-21.6,,62,,26.0,,32,,16.1,,100.01,,,,-28.0,,,1.3543486919738656,8.888896,2209472.6817570045,2209472.6817570045,2.2094726817570045
703,1,30,07:00:00,-16.2,,-21.4,,65,,25.0,,34,,16.1,,100.03,,,,-28.0,,,1.3562011102667901,9.444452,2653805.289380841,2653805.289380841,2.653805289380841
704,1,30,08:00:00,-17.1,,-22.0,,66,,26.0,,32,,16.1,,100.06,,,,-29.0,,,1.3613762417192499,8.888896,2220937.3653160706,2220937.3653160706,2.2209373653160704
705,1,30,09:00:00,-16.9,,-21.9,,66,,25.0,,30,,16.1,,100.12,,,,-29.0,,,1.3611294029679541,8.333340000000002,1829664.1912086534,1829664.1912086534,1.8296641912086533
706,1,30,10:00:00,-16.3,,-21.5,,65,,26.0,,34,,16.1,,100.15,,,,-28.0,,,1.358356709829474,9.444452,2658023.3522314993,2658023.3522314993,2.658023352231499
707,1,30,11:00:00,-16.0,,-20.8,,67,,26.0,,45,,16.1,,100.23,,,,-29.0,,,1.3578557962698794,12.500010000000001,6160265.079293334,4000000.0,4.0
708,1,30,12:00:00,-16.0,,-21.0,,66,,25.0,,46,,9.7,,100.31,,,,-30.0,,"Haze,Blowing Snow",1.3589395881854895,12.777788000000001,6585395.373899796,4000000.0,4.0
709,1,30,13:00:00,-15.5,,-21.6,,60,,25.0,,46,,11.3,,100.36,,,,-29.0,,,1.3569784621922591,12.777788000000001,6575891.79467101,4000000.0,4.0
710,1,30,14:00:00,-15.4,,-21.9,,58,,23.0,,46,,8.1,,100.44,,,,-29.0,,"Haze,Blowing Snow",1.3575332604265167,12.777788000000001,6578580.3363524005,4000000.0,4.0
711,1,30,15:00:00,-15.7,,-21.8,,60,,25.0,,43,,4.8,,100.55,,,,-29.0,,"Haze,Blowing Snow",1.3606036371147638,11.944454,5385737.758076881,4000000.0,4.0
712,1,30,16:00:00,-16.2,,-22.3,,60,,25.0,,50,,4.0,,100.65,,,,-30.0,,"Snow,Blowing Snow",1.3646070353729125,13.888900000000001,8492309.776287224,4000000.0,4.0
713,1,30,17:00:00,-16.4,,-21.9,,63,,25.0,,41,,8.1,,100.73,,,,-29.0,,Snow,1.3667555007991,11.388898000000001,4689759.904626615,4000000.0,4.0
714,1,30,18:00:00,-16.9,,-21.0,,71,,24.0,,54,,4.8,,100.78,,,,-32.0,,Snow,1.37010208980334,15.000012000000002,10740943.123572981,4000000.0,4.0
715,1,30,19:00:00,-17.3,,-20.9,,74,,24.0,,54,,2.8,,100.88,,,,-32.0,,"Snow,Blowing Snow",1.373605752886378,15.000012000000002,10768410.16137925,4000000.0,4.0
716,1,30,20:00:00,-18.3,,-21.9,,74,,25.0,,55,,4.8,,100.93,,,,-34.0,,Snow,1.3796790957736582,15.277790000000001,11428108.665245088,4000000.0,4.0
717,1,30,21:00:00,-18.6,,-22.5,,72,,24.0,,61,,3.2,,100.97,,,,-35.0,,"Snow,Blowing Snow",1.3818525480395454,16.944458,15615626.662797967,4000000.0,4.0
718,1,30,22:00:00,-19.1,,-23.0,,72,,25.0,,55,,9.7,,100.95,,,,-35.0,,Snow,1.3842979406836902,15.277790000000001,11466367.316623844,4000000.0,4.0
719,1,30,23:00:00,-19.5,,-23.8,,69,,25.0,,48,,16.1,,100.95,,,,-34.0,,,1.3864809455182003,13.333344,7633888.742836337,4000000.0,4.0
720,1,31,00:00:00,-19.6,,-23.9,,69,,26.0,,45,,16.1,,100.99,,,,-34.0,,,1.3875773629510593,12.500010000000001,6295104.677011243,4000000.0,4.0
721,1,31,01:00:00,-20.1,,-24.3,,70,,26.0,,50,,16.1,,100.96,,,,-36.0,,,1.3899060619129773,13.888900000000001,8649752.296256376,4000000.0,4.0
722,1,31,02:00:00,-19.7,,-23.5,,72,,26.0,,48,,16.1,,100.99,,,,-35.0,,,1.3881248387304836,13.333344,7642939.929531862,4000000.0,4.0
723,1,31,03:00:00,-19.9,,-23.9,,71,,27.0,,50,,16.1,,101.03,,,,-35.0,,,1.3897713284177322,13.888900000000001,8648913.814151853,4000000.0,4.0
724,1,31,04:00:00,-20.0,,-23.8,,72,,27.0,,41,,16.1,,101.06,,,,-34.0,,,1.3907331634641629,11.388898000000001,4772034.664748327,4000000.0,4.0
725,1,31,05:00:00,-19.5,,-23.2,,73,,27.0,,39,,16.1,,101.15,,,,-33.0,,,1.3892278121759878,10.833342000000002,4102754.202276511,4000000.0,4.0
726,1,31,06:00:00,-18.6,,-22.6,,71,,27.0,,39,,16.1,,101.2,,,,-32.0,,,1.3850002759394078,10.833342000000002,4090269.178648358,4000000.0,4.0
727,1,31,07:00:00,-17.2,,-21.3,,71,,26.0,,41,,16.1,,101.23,,,,-31.0,,,1.3778329034949734,11.388898000000001,4727769.891767795,4000000.0,4.0
728,1,31,08:00:00,-18.2,,-21.6,,75,,26.0,,43,,16.1,,101.33,,,,-32.0,,,1.384603659593694,11.944454,5480738.112135587,4000000.0,4.0
729,1,31,09:00:00,-17.8,,-21.2,,75,,25.0,,35,,16.1,,101.41,,,,-30.0,,,1.383526141000632,9.722230000000001,2953246.5889910418,2953246.5889910418,2.9532465889910418
730,1,31,10:00:00,-17.2,,-20.6,,75,,25.0,,37,,16.1,,101.49,,,,-30.0,,,1.381371741338584,10.277786,3483565.2390671005,3483565.2390671005,3.4835652390671004
731,1,31,11:00:00,-15.1,,-19.4,,70,,25.0,,35,,16.1,,101.55,,,,-27.0,,,1.3709402054405537,9.722230000000001,2926380.908494987,2926380.908494987,2.926380908494987
732,1,31,12:00:00,-14.4,,-19.6,,65,,26.0,,43,,16.1,,101.52,,,,-27.0,,,1.3668274728686867,11.944454,5410373.843344925,4000000.0,4.0
733,1,31,13:00:00,-13.7,,-19.8,,61,,25.0,,45,,16.1,,101.49,,,,-26.0,,,1.3627369327254213,12.500010000000001,6182409.6211047275,4000000.0,4.0
734,1,31,14:00:00,-13.1,,-19.9,,57,,25.0,,39,,16.1,,101.48,,,,-25.0,,,1.359458796613048,10.833342000000002,4014838.489224969,4000000.0,4.0
735,1,31,15:00:00,-13.1,,-19.5,,59,,25.0,,43,,16.1,,101.51,,,,-25.0,,,1.3598606862848888,11.944454,5382796.902836086,4000000.0,4.0
736,1,31,16:00:00,-13.8,,-19.8,,61,,24.0,,43,,16.1,,101.58,,,,-26.0,,,1.36447129910583,11.944454,5401047.296176408,4000000.0,4.0
737,1,31,17:00:00,-14.2,,-19.4,,65,,24.0,,39,,16.1,,101.63,,,,-26.0,,,1.3672516590269703,10.833342000000002,4037852.8564412454,4000000.0,4.0
738,1,31,18:00:00,-14.6,,-20.6,,61,,25.0,,41,,16.1,,101.72,,,,-27.0,,,1.370579583571922,11.388898000000001,4702881.512733895,4000000.0,4.0
739,1,31,19:00:00,-14.9,,-20.9,,61,,25.0,,34,,16.1,,101.79,,,,-27.0,,,1.3731160166010925,9.444452,2686904.2653067075,2686904.2653067075,2.6869042653067075
740,1,31,20:00:00,-15.1,,-20.3,,65,,24.0,,41,,16.1,,101.79,,,,-28.0,,,1.3741802413766024,11.388898000000001,4715236.480826432,4000000.0,4.0
741,1,31,21:00:00,-15.4,,-20.4,,66,,25.0,,43,,16.1,,101.82,,,,-28.0,,,1.3761851511014331,11.944454,5447414.7563715195,4000000.0,4.0
742,1,31,22:00:00,-16.0,,-20.8,,67,,26.0,,37,,16.1,,101.84,,,,-28.0,,,1.3796671085715306,10.277786,3479266.4690293353,3479266.4690293353,3.4792664690293353
743,1,31,23:00:00,-16.5,,-21.1,,68,,26.0,,37,,16.1,,101.81,,,,-29.0,,,1.3819477325540892,10.277786,3485017.7828801055,3485017.7828801055,3.4850177828801057
